,0,1,2,3,4,5,6,7,8,9
31,0.21709846,0.25433764,0.236056,0.26017374,0.28519383,0.41250777,0.188553,0.1468907,0.1593073,0.48846593
0,0.13646433,0.060349658,0.037745096,0.053456016,0.10190904,0.08932158,0.03890696,0.005459428,0.2141596,0.33688512
1,0.06684583,0.19118828,0.12267446,0.021507606,0.15806316,0.14036101,0.2046757,0.024056256,0.21203792,0.5070958
2,0.24626471,0.12175602,0.0048647225,0.07719417,0.11038978,0.2138736,0.1839654,0.10358888,0.2060537,0.35305557
3,0.22411561,0.14899164,0.05838853,0.070278406,0.11167739,0.24104917,0.10372788,0.12476474,0.26353702,0.39954847
4,0.08641789,0.15839809,0.10392708,0.12535387,0.24878086,0.19085363,0.12999065,0.07666282,0.32785702,0.6123247
5,0.0314338,0.07843662,0.011886209,0.03854522,0.0004143119,0.10865322,0.056319267,0.026853174,0.2520502,0.4858907
6,0.22269715,0.19935206,0.2302036,0.42921925,0.45795965,0.29075894,0.25133184,0.15993008,0.27930656,0.566562
7,0.1868217,0.15289584,0.20203605,0.31509644,0.34462816,0.23410577,0.1774264,0.056087613,0.15178871,0.51655084
8,0.15288678,0.0074753314,0.06958073,0.115058854,0.06414621,0.16171405,0.19785817,0.081444964,0.24846467,0.42508018
9,0.0074989945,0.034334473,0.010754399,0.13542898,0.117598906,0.07269248,0.10721049,0.127675,0.16124314,0.4990618
10,0.083583795,0.0748807,0.09494519,0.060607582,0.026810244,0.07248929,0.08737111,0.0631547,0.11750734,0.46803418
11,0.1831782,0.19105808,0.1958439,0.23850888,0.39041984,0.37814248,0.25666553,0.0800927,0.1442712,0.43843478
12,0.018702753,0.05466509,0.0069838613,0.006838925,0.06692871,0.052863706,0.019306242,0.0039471984,0.21961904,0.40717557
13,0.16186371,0.16353293,0.18359824,0.33598816,0.28073615,0.28132197,0.13477954,0.094938815,0.18736082,0.5276352
14,0.14451036,0.08183439,0.046471782,0.11505286,0.044676967,0.07779913,0.0079762265,0.056508005,0.31275898,0.3042791
15,0.07056675,0.14118332,0.013570204,0.084058836,0.0823317,0.11106476,0.089972824,0.10877445,0.21362627,0.49281
16,0.23179032,0.2219466,0.11010365,0.29127717,0.2141146,0.37890038,0.1649048,0.22494546,0.16388509,0.58777636
17,0.16771758,0.06843916,0.16080552,0.2632488,0.17086826,0.2650546,0.26555416,0.047522187,0.16766727,0.47590595
18,0.21431607,0.15992203,0.2428163,0.213,0.21376044,0.1684049,0.08705062,0.017613024,0.20440757,0.55336803
19,0.13360003,0.0015693232,0.109806515,0.016736858,0.08736088,0.06254414,0.008395389,0.001742661,0.30343723,0.42168525
20,0.165963,0.16818835,0.059635088,0.09034158,0.0066927224,0.06809437,0.00480932,0.034867525,0.21596521,0.5421806
21,0.076560296,0.048320822,0.03557939,0.0012014508,0.09230911,0.0071896017,0.08204286,0.13172944,0.18836746,0.3603647
22,0.1068343,0.16415036,0.058260202,0.1414514,0.0931669,0.110898644,0.0011570901,0.046633065,0.14033994,0.38239843
23,0.09115838,0.0502285,0.015589878,0.06383783,0.026898801,0.091306835,0.1769144,0.016179502,0.25381753,0.44412336
24,0.02886124,0.036302343,0.013753772,0.034267098,0.14740461,0.12374255,0.11931968,0.018451154,0.30594674,0.48425648
25,0.14211607,0.11900357,0.02667483,0.02064237,0.14737147,0.0047026277,0.008556813,0.045233577,0.26206338,0.48601717
26,0.094136916,0.12513423,0.029888012,0.15737371,0.08986296,0.2741815,0.23656312,0.19783187,0.2947497,0.46913743
27,0.011151228,0.058061525,0.010331318,0.0046628267,0.06860722,0.2114521,0.25517845,0.08419588,0.28598753,0.41145903
28,0.14287764,0.14693612,0.038773544,0.05934532,0.16133146,0.06780219,0.033727914,0.013266653,0.16678786,0.4436347
29,0.063423954,0.13701355,0.030987196,0.014836349,0.05832152,0.13841194,0.16119726,0.07613818,0.24706006,0.35268807
30,0.106529586,0.01976619,0.027590163,0.010641113,0.01948952,0.11607155,0.11002195,0.03659811,0.25017664,0.39382362
31,0.05361414,0.13175666,0.041737966,0.031246945,0.047466494,0.1373125,0.14832781,0.07006991,0.16443434,0.35822606
0,0.08030036,0.15835544,0.052316815,0.058804184,0.07400729,0.079785705,0.06134528,0.101460725,0.15372139,0.4553748
1,0.20550871,0.2634914,0.182457,0.3974654,0.3076725,0.31642595,0.27578145,0.1707581,0.2250371,0.635475
2,0.14761361,0.08103488,0.04551126,0.04819858,0.0949958,0.115157455,0.06346071,0.037773192,0.26383653,0.44731057
3,0.061575405,0.102789976,0.11061805,0.17505275,0.13358591,0.15632647,0.14744568,0.039488733,0.26242888,0.52928966
4,0.04861272,0.098966256,0.065215334,0.031875357,0.012733832,0.04273045,0.002612561,0.0010697246,0.2087937,0.507538
5,0.17392114,0.1447541,0.24490954,0.1999441,0.23431157,0.28285906,0.028706431,0.0032946467,0.15397364,0.5996445
6,0.16205624,0.11972691,0.08699047,0.19691327,0.36555505,0.38449538,0.29051298,0.11390102,0.3119444,0.59125644
7,0.24318638,0.21597281,0.21605334,0.36337388,0.4739583,0.21613747,0.25530282,0.15824059,0.3037343,0.5603404
8,0.09847915,0.014859885,0.16257176,0.15830332,0.29285383,0.20902377,0.011508614,0.04076308,0.17174616,0.4283441
9,0.23628771,0.08254557,0.030877516,0.031365275,0.11860103,0.06425458,0.027952522,0.08766326,0.27571058,0.3598007
10,0.13331744,0.19212902,0.10325995,0.006402418,0.014505938,0.20085448,0.0137832165,0.06855172,0.15872163,0.51560503
11,0.068140216,0.08893595,0.020280987,0.012085274,0.041909143,0.12487069,0.037953198,0.0895004,0.14793295,0.43755314
12,0.11273677,0.01916743,0.0854766,0.03312455,0.12442921,0.21621272,0.010831028,0.021828875,0.12974831,0.4175416
13,0.14208615,0.024096057,0.07639729,0.20154881,0.20275982,0.07306953,0.07846995,0.021339789,0.22011876,0.2710912
14,0.1239672,0.11110539,0.11637956,0.14341442,0.004918903,0.1195302,0.18195626,0.08280444,0.10094148,0.48640215
15,0.14685202,0.11234964,0.19319975,0.11593133,0.15918073,0.15773687,0.012997568,0.13488285,0.078222156,0.4922647
16,0.09477965,0.019213088,0.01402209,0.06678725,0.12505135,0.062945664,0.022292405,0.05167023,0.17472903,0.2755541
17,0.25847068,0.22653705,0.15714985,0.3739077,0.30912006,0.32192054,0.17822969,0.27264175,0.2870797,0.58846176
18,0.10187069,0.119440876,0.011657298,0.07155989,0.119788185,0.1224654,0.09523791,0.21137711,0.25215876,0.51491505
19,0.09724788,0.18827209,0.038902864,0.06414582,0.11366443,0.09390864,0.048866957,0.1363841,0.15074223,0.46115637
20,0.124745816,0.07822013,0.14114538,0.17816776,0.24671656,0.38286602,0.13613193,0.22842053,0.17031157,0.50828165
21,0.14766806,0.11373196,0.07536948,0.030849934,0.06592494,0.07234755,0.033700943,0.017295271,0.2872348,0.44965768
22,0.013083771,0.092798606,0.05775298,0.049976043,0.087786846,0.08571164,0.07299307,0.064951584,0.22176346,0.41344395
23,0.11655326,0.058079645,0.14734757,0.0015720278,0.20868382,0.22008386,0.023909375,0.16164817,0.112038314,0.31610778
24,0.047310628,0.062298506,0.06844953,0.18105969,0.15784103,0.13069816,0.12537731,0.17675824,0.09048622,0.15051031
25,0.1692833,0.08313059,0.097055405,0.0068341643,0.015299842,0.20334151,0.07951656,0.02636376,0.17010885,0.35051888
26,0.25175583,0.2197342,0.24865896,0.30303663,0.46599212,0.426993,0.37462455,0.27411458,0.29806474,0.5947703
27,0.010376178,0.030969292,0.043380193,0.05387325,0.026240341,0.00992243,0.07750002,0.069272906,0.1453325,0.30399475
28,0.109762274,0.12768441,0.16798165,0.06702341,0.14697318,0.22292653,0.29385865,0.08680405,0.23468196,0.52364767
29,0.19664903,0.1364126,0.21532147,0.2409965,0.22684883,0.12726495,0.012737393,0.049750805,0.12994367,0.60392195
30,0.11575947,0.067340896,0.11888964,0.03635104,0.090508215,0.09731062,0.024374172,0.02150102,0.28196055,0.3382114
31,0.04335148,0.054313835,0.03788931,0.017140292,0.06492227,0.08050127,0.048477277,0.13563015,0.089844495,0.25791827
0,0.07033493,0.03811975,0.014649436,0.11918094,0.0023076013,0.10647997,0.00020624697,0.010909207,0.12162675,0.32367167
1,0.044868745,0.15728061,0.12526846,0.033753306,0.16825885,0.24113089,0.27312833,0.074836046,0.25401554,0.5255428
2,0.1222301,0.035393253,0.1384286,0.055241242,0.19421098,0.230685,0.036101922,0.18544848,0.106431216,0.33480576
3,0.08773254,0.17241406,0.029993936,0.034071803,0.09422459,0.0817554,0.08053014,0.1148358,0.13465667,0.473183
4,0.15170032,0.11149817,0.04502617,0.12368427,0.048468977,0.12489498,0.03983915,0.104626566,0.14723366,0.34459865
5,0.17052549,0.0812205,0.19394827,0.20045535,0.16448022,0.21932197,0.035503626,0.051600188,0.18343937,0.5383788
6,0.019549605,0.066704765,0.024314001,0.016671583,0.054552406,0.19691701,0.14567108,0.121459484,0.21084684,0.23610783
7,0.16301027,0.07111684,0.13543668,0.1797102,0.011282191,0.12415764,0.22334537,0.14240786,0.12687382,0.47892457
8,0.11980524,0.14283594,0.22080427,0.21218812,0.23379953,0.27467078,0.05524376,0.10047293,0.24064401,0.52817255
9,0.17573696,0.11622208,0.15861827,0.19584467,0.27719346,0.25225425,0.3000791,0.11442532,0.18802924,0.3974174
10,0.097654045,0.10050681,0.10658357,0.17144796,0.21103907,0.2860625,0.12788625,0.09580344,0.20157084,0.4905929
11,0.13483018,0.13958272,0.017023534,0.10838269,0.11930561,0.16360894,0.046633393,0.1672568,0.24667552,0.54188806
12,0.072308876,0.13192368,0.011075817,0.14441393,0.091948286,0.26845768,0.25960168,0.21153966,0.27075168,0.42033845
13,0.16775715,0.20209333,0.041949354,0.09067176,0.056654975,0.072041124,0.029483587,0.010982156,0.28411138,0.53081435
14,0.19595206,0.20007801,0.17288974,0.32440162,0.45106262,0.30449,0.26245886,0.14540261,0.122468024,0.38123903
15,0.0065186396,0.006902002,0.11251671,0.016212754,0.061290786,0.15909828,0.102743335,0.006454423,0.3286658,0.38059714
16,0.2850293,0.19148803,0.22796944,0.33294702,0.3649668,0.28303745,0.23278648,0.20107457,0.28598213,0.60588735
17,0.115870655,0.130081,0.16977409,0.053051844,0.14461923,0.012704283,0.044731677,0.10167509,0.036123633,0.5144616
18,0.14050555,0.09414136,0.1279766,0.08305055,0.04225956,0.15202808,0.09977695,0.024029732,0.23486343,0.5027323
19,0.083264045,0.04328791,0.04004848,0.13715312,0.03499818,0.06706934,0.073513865,0.10189526,0.27483898,0.32980096
20,0.19068412,0.18761279,0.1871253,0.22444305,0.24864289,0.39893878,0.24704985,0.11096242,0.25059715,0.45206606
21,0.16089866,0.15407676,0.2004547,0.102127865,0.05786203,0.038811505,0.034002483,0.18370107,0.13273615,0.48384926
22,0.16613272,0.07320968,0.16500673,0.12361124,0.1804905,0.119996786,0.053155214,0.0025092363,0.18991399,0.44871664
23,0.17853737,0.0480669,0.15728155,0.06695029,0.20931017,0.32961348,0.13088839,0.12826078,0.13607222,0.3787256
24,0.12058869,0.124894425,0.037366465,0.12650037,0.17722484,0.3487613,0.2735619,0.2108737,0.33059898,0.47515512
25,0.2449478,0.17107368,0.21490708,0.31906557,0.38886344,0.265627,0.23395905,0.20027986,0.39638296,0.5802835
26,0.17362392,0.055733465,0.17320758,0.15716703,0.10050242,0.25865605,0.19621348,0.13699964,0.15256473,0.47862387
27,0.1407091,0.17205873,0.012187779,0.13348123,0.15640429,0.3337998,0.29114544,0.23641136,0.33260372,0.5127349
28,0.034143202,0.025276028,0.05090622,0.06421626,0.050980076,0.15923744,0.027946576,0.21208823,0.16123348,0.28013915
29,0.21762553,0.24282947,0.21804526,0.31455743,0.27362067,0.21548101,0.079521924,0.23035774,0.15607077,0.46385837
30,0.119085245,0.16426626,0.1410461,0.3188572,0.16414273,0.24110755,0.011590332,0.013302892,0.16696167,0.47310048
31,0.117132396,0.17697433,0.15364805,0.07553242,0.27577725,0.24407205,0.21007423,0.05199018,0.24117634,0.59931594
0,0.08767911,0.19155774,0.038459323,0.0992056,0.09357168,0.13459828,0.118819594,0.10309097,0.27394605,0.5545247
1,0.12578061,0.08613577,0.078462906,0.03936301,0.18575369,0.11420509,0.031391174,0.025961816,0.20653594,0.4837538
2,0.1175294,0.030613877,0.14860012,0.024721146,0.046250954,0.15580377,0.034072965,0.1400402,0.25042483,0.31294668
3,0.04910469,0.18713759,0.13327387,0.03928858,0.211476,0.3372003,0.13135473,0.19309664,0.16100883,0.52794456
4,0.11635285,0.1277535,0.025390461,0.043168426,0.05005698,0.038588703,0.10498327,0.12854788,0.24131739,0.47290695
5,0.13444838,0.0770588,0.009066224,0.14500642,0.028422222,0.10589811,0.0043764412,0.10366762,0.09269431,0.35588166
6,0.24332374,0.23500365,0.21273246,0.33850372,0.30944365,0.2130399,0.06571415,0.07361457,0.18501222,0.4372431
7,0.07392322,0.08648518,0.0068896264,0.08399337,0.07465425,0.009512514,0.08083965,0.056994483,0.32423902,0.36241853
8,0.15456024,0.26481625,0.2147803,0.39763695,0.34650373,0.2973151,0.24088123,0.1284388,0.28867677,0.61741275
9,0.13934577,0.09634205,0.04256878,0.026585236,0.03942871,0.05837828,0.11673403,0.09360859,0.19739541,0.4742906
10,0.21371292,0.12163192,0.036936887,0.12309936,0.1628055,0.2411285,0.16469742,0.09920704,0.24097672,0.3165528
11,0.13468882,0.02201131,0.034927852,0.004179314,0.065614246,0.12745903,0.16815194,0.059439257,0.3244747,0.4199762
12,0.16820872,0.13433032,0.21655716,0.25108683,0.2644509,0.18099841,0.052633226,0.016615003,0.10496241,0.57005197
13,0.10594755,0.11041921,0.012489244,0.034420237,0.019067124,0.060243607,0.06762436,0.0048204064,0.19796589,0.550927
14,0.11055673,0.13383254,0.066857904,0.14660044,0.09226407,0.09916714,0.012271836,0.0415532,0.117372036,0.37481493
15,0.11367041,0.14103843,0.19588308,0.08870946,0.14275633,0.022530496,0.007817686,0.14320049,0.002103269,0.5619587
16,0.09095523,0.20814747,0.015278205,0.038069546,0.11468061,0.19879448,0.0778313,0.13680223,0.21845007,0.40933958
17,0.16246033,0.10392098,0.072964445,0.17469499,0.010331631,0.007960007,0.06735276,0.0023269951,0.31062627,0.36830342
18,0.26975423,0.23578283,0.22579482,0.26762998,0.29402643,0.27618557,0.2741133,0.13096616,0.24584213,0.5126467
19,0.14993793,0.08428216,0.06372569,0.03722669,0.07577335,0.24906984,0.14194447,0.051665753,0.24328247,0.41017833
20,0.061150163,0.08618503,0.03085339,0.0635408,0.02019155,0.12070674,0.05465257,0.08937839,0.1997852,0.42359895
21,0.14081918,0.044652395,0.024973541,0.05914533,0.025534064,0.050843745,0.009182811,0.11011015,0.25854817,0.46171135
22,0.18370335,0.0307028,0.065337054,0.049746156,0.026499875,0.17006335,0.008582324,0.16353582,0.17731303,0.2888991
23,0.11167503,0.013459034,0.025809012,0.051284403,0.029357895,0.094812214,0.031664513,0.13902998,0.29866117,0.48410466
24,0.1172145,0.0858175,0.0583892,0.017292976,0.05974348,0.009482771,0.025740832,0.05762449,0.17614204,0.49718717
25,0.18475154,0.30504122,0.20933077,0.40875608,0.3772248,0.3019367,0.22176525,0.15429118,0.27720523,0.6389379
26,0.15905619,0.081993304,0.028748862,0.02684173,0.08597234,0.07447356,0.13020632,0.16498497,0.30869308,0.5231457
27,0.12292993,0.20162342,0.081817545,0.1433075,0.18291149,0.4421705,0.1817203,0.32007042,0.27739885,0.58474404
28,0.014027175,0.13003467,0.028122872,0.09154604,0.074674696,0.0827042,0.098805085,0.025762022,0.17724138,0.3385562
29,0.1153444,0.09994133,0.04442495,0.0857603,0.024464339,0.05280948,0.041662917,0.043277964,0.38904497,0.3982779
30,0.0101282075,0.04788655,0.017879725,0.15186499,0.06454774,0.08530411,0.014138654,0.18245982,0.21297117,0.18888174
31,0.117630124,0.014655769,0.0956885,0.10460353,0.21674025,0.13398382,0.14788757,0.02826272,0.09843463,0.30988052
0,0.15249261,0.063709766,0.041612305,0.05645515,0.0026175082,0.09242988,0.13153704,0.14086676,0.37418807,0.4548948
1,0.1540002,0.07184517,0.16385737,0.23617312,0.2731433,0.10865489,0.11614421,0.032723635,0.23503783,0.5648254
2,0.13822359,0.10498049,0.12287342,0.104653046,0.16711904,0.28939614,0.13416173,0.14995794,0.1164251,0.45390955
3,0.18168734,0.16004556,0.22626936,0.18546675,0.255238,0.3096747,0.024126172,0.07539335,0.18685511,0.62136
4,0.11036495,0.12523064,0.12165827,0.13610634,0.21991251,0.1831975,0.15260129,0.1359212,0.39773643,0.58424836
5,0.13852412,0.03894014,0.09833944,0.06003029,0.042085633,0.08971807,0.09073135,0.06962003,0.1588934,0.43067354
6,0.02609286,0.17884418,0.05734846,0.1101851,0.072372645,0.124657035,0.058490247,0.047699064,0.33190194,0.5883151
7,0.046670727,0.083663106,0.01385618,0.018483445,0.06563569,0.13123801,0.17809235,0.08538738,0.1974288,0.3459852
8,0.09573249,0.08410085,0.01097887,0.087063536,0.061046347,0.063290015,0.043786958,0.056320906,0.04007417,0.3164244
9,0.12828323,0.01833371,0.18713531,0.20492464,0.037732124,0.11362213,0.09293342,0.049796432,0.13708666,0.38426703
10,0.024305604,0.14590839,0.08677157,0.10215613,0.13465624,0.24539909,0.09121151,0.13075297,0.21880591,0.42980608
11,0.14210624,0.030866355,0.037002467,0.17831257,0.09198259,0.110192284,0.0023150593,0.011757061,0.25839156,0.30475113
12,0.21096751,0.23604149,0.22141698,0.1729821,0.26905704,0.4258179,0.25652027,0.102073774,0.24546266,0.46742204
13,0.19589965,0.19737127,0.1765261,0.2817653,0.20645893,0.17637423,0.09773034,0.16423032,0.06353733,0.3956693
14,0.014251091,0.067352615,0.033724762,0.076578334,0.14398225,0.22143906,0.13551818,0.0018544644,0.18242818,0.42206326
15,0.15990426,0.18290219,0.23646699,0.3414123,0.20833926,0.19024876,0.014486462,0.016723037,0.1439473,0.5225057
16,0.24347621,0.26128706,0.23888111,0.2656418,0.2153114,0.30765253,0.052371114,0.061936498,0.13242143,0.4747521
17,0.18963093,0.031966664,0.16339818,0.17523,0.13796313,0.23576227,0.12786786,0.0659602,0.13123107,0.45453182
18,0.13792524,0.04887753,0.05586268,0.044408694,0.10949201,0.06516257,0.042280346,0.113329545,0.091255635,0.35639223
19,0.053904556,0.09173458,0.01746247,0.16457051,0.19310302,0.15628985,0.042218447,0.003169626,0.1889357,0.54708534
20,0.29380804,0.20320594,0.273181,0.3191048,0.33815718,0.3059368,0.3654566,0.17151317,0.28338206,0.55788666
21,0.033026494,0.0430599,0.09843509,0.19364686,0.16172972,0.21942979,0.111101106,0.07200872,0.08505265,0.17703927
22,0.19536872,0.1828194,0.24818236,0.2364447,0.2236529,0.23852125,0.040197194,0.003468424,0.23252442,0.5986619
23,0.14674416,0.014763385,0.16927767,0.16600114,0.19350758,0.110412285,0.17777544,0.009522572,0.12559035,0.4311627
24,0.09048291,0.024131015,0.040558875,0.064770974,0.07142474,0.025060803,0.038421974,0.0071601346,0.20075451,0.2916517
25,0.113924734,0.050890237,0.09892955,0.06746213,0.040443584,0.054766566,0.12475616,0.021398038,0.11786923,0.47206712
26,0.07263536,0.06755393,0.054389022,0.09964493,0.10651523,0.068712085,0.06201926,0.07340121,0.25022697,0.5466535
27,0.18949383,0.18950664,0.22085992,0.18608989,0.30083898,0.2303939,0.26905146,0.19990656,0.37955558,0.48247942
28,0.12994567,0.15880477,0.13932502,0.07073635,0.17228115,0.116416395,0.011220813,0.13671188,0.16753817,0.49913627
29,0.1384564,0.1097963,0.1612739,0.2609508,0.13231131,0.3011926,0.18301055,0.038342595,0.18347758,0.44710514
30,0.1405285,0.018866561,0.21589562,0.13031939,0.20739333,0.11961481,0.05713284,0.0563419,0.16381493,0.39348492
31,0.10817527,0.037144378,0.05639685,0.053660095,0.06189449,0.047960162,0.070020914,0.042259276,0.161616,0.4296695
0,0.18688656,0.10823792,0.008266896,0.15276113,0.22649053,0.21593097,0.17746638,0.10174018,0.21469429,0.35067868
1,0.18669006,0.044107936,0.2109524,0.17501459,0.19940318,0.22457385,0.19220464,0.014849529,0.29777503,0.29955742
2,0.10847654,0.047120385,0.12792641,0.08653061,0.035263464,0.06284812,0.17063388,0.09050217,0.08697367,0.46931863
3,0.045515962,0.07751135,0.053660206,0.0802279,0.10872547,0.15584248,0.08851272,0.05228725,0.15915954,0.47152483
4,0.04079573,0.013121337,0.05745071,0.11456712,0.01478482,0.012532786,0.051160194,0.107802406,0.26399696,0.28501728
5,0.1138589,0.099130295,0.07848949,0.15273722,0.06999381,0.09485224,0.0539518,0.037097633,0.092347264,0.36961085
6,0.19926672,0.05375997,0.13600302,0.23900974,0.3630641,0.32365066,0.2301474,0.060299277,0.18975082,0.53888863
7,0.18045543,0.08278145,0.071094014,0.175488,0.22498786,0.31047788,0.14892326,0.047665656,0.12545842,0.4377313
8,0.21714784,0.2087377,0.16440067,0.30778432,0.23452258,0.32203665,0.14443377,0.17412874,0.24770704,0.5902674
9,0.28396273,0.18549103,0.24116045,0.28493208,0.33095086,0.27774587,0.33073846,0.16533747,0.2722936,0.5419183
10,0.112171404,0.01440306,0.13129574,0.0077954456,0.119951986,0.023701616,0.036484137,0.05417037,0.16358382,0.28959247
11,0.19033909,0.18839145,0.12318208,0.15174752,0.11495056,0.22823417,0.09400952,0.22346532,0.2167626,0.4268138
12,0.23231629,0.27254325,0.22862026,0.3951438,0.26152572,0.24960199,0.08245066,0.16388336,0.19485211,0.47225106
13,0.0722541,0.10188136,0.08487939,0.10852139,0.12329213,0.17910129,0.020640492,0.017498553,0.24737251,0.47294456
14,0.07090487,0.0667976,0.11492496,0.14164338,0.21271643,0.22631699,0.065821335,0.07458772,0.2657571,0.3945488
15,0.13934639,0.09080764,0.0062745064,0.024279863,0.016298875,0.07824403,0.008428335,0.085711956,0.2005811,0.4119862
16,0.14672348,0.16097364,0.06902678,0.055638194,0.011443302,0.08794716,0.0014421344,0.08606434,0.08724329,0.5838495
17,0.13585539,0.052892335,0.029476345,0.016641974,0.049728215,0.09540638,0.04382631,0.057352692,0.25386348,0.4211343
18,0.19078429,0.28933552,0.21550913,0.3551522,0.3198117,0.2706661,0.21395174,0.06796825,0.19171685,0.6401194
19,0.12406151,0.07194583,0.16161257,0.00092832744,0.06593045,0.1585758,0.023389637,0.0037585348,0.09675726,0.35334012
20,0.08713854,0.009343773,0.060282405,0.13147695,0.06479519,0.027648553,0.07566731,0.06831829,0.36277363,0.38318104
21,0.14157575,0.15043941,0.20250684,0.28655446,0.21742289,0.13731405,0.015797138,0.052312523,0.10522851,0.4738388
22,0.16173884,0.03252632,0.048999302,0.045471773,0.09268151,0.16619861,0.20520718,0.053858563,0.115134895,0.38939115
23,0.20225091,0.09531436,0.13464057,0.18151249,0.20793113,0.17620668,0.16582236,0.109300196,0.13421571,0.56568855
24,0.094272755,0.054905973,0.09772899,0.040919483,0.109483436,0.07639451,0.21761517,0.025227979,0.2711233,0.45130596
25,0.023881044,0.087660104,0.016847849,0.013039589,0.0068380833,0.023783863,0.114205904,0.062341258,0.24701051,0.34247422
26,0.07438027,0.006420411,0.019070506,0.04460293,0.18555407,0.14143312,0.012957245,0.017353863,0.25536767,0.473313
27,0.03416162,0.11212813,0.0074870884,0.01916197,0.03870116,0.037753433,0.017878145,0.14012481,0.22007659,0.347886
28,0.15995845,0.114332095,0.024525084,0.004493594,0.039065443,0.064126045,0.023388766,0.15893245,0.34924555,0.5075142
29,0.09093518,0.1488021,0.008778214,0.1113081,0.11496465,0.22397289,0.28674328,0.17646323,0.29384017,0.47627333
30,0.066633575,0.08463468,0.09026622,0.03582137,0.017349824,0.047238145,0.12454004,0.054947063,0.25879604,0.3285317
31,0.18522596,0.21478269,0.26774734,0.26732028,0.3585198,0.32948506,0.29610443,0.14416122,0.24758431,0.42600855
0,0.013985753,0.017107204,0.04828354,0.096604235,0.0052413046,0.03651047,0.19343889,0.14804472,0.20005119,0.24045917
1,0.20314841,0.2839452,0.2289635,0.39625174,0.5155137,0.35642022,0.16177608,0.14810994,0.14274392,0.4327792
2,0.24045932,0.20530547,0.17385319,0.20791002,0.22025642,0.3545218,0.20515096,0.17396721,0.27897352,0.4580538
3,0.003916405,0.0676748,0.070796356,0.15897287,0.0019241124,0.23418643,0.12228445,0.032285698,0.14600253,0.3404735
4,0.08931928,0.078377835,0.101229735,0.18559515,0.19771403,0.09449446,0.03878203,0.025324285,0.26858473,0.6218161
5,0.09895756,0.05493462,0.03921341,0.050384305,0.06754315,0.018370405,0.028146178,0.062254936,0.27519557,0.40008736
6,0.16152695,0.08928657,0.18595809,0.18112263,0.17336279,0.107359886,0.07765716,0.051297635,0.22621036,0.5433334
7,0.12639502,0.10251895,0.07248368,0.053808793,0.13301258,0.15220702,0.13298076,0.07491052,0.1689353,0.4202773
8,0.1201713,0.13617584,0.03989272,0.10555798,0.01972258,0.077022314,0.08972278,0.13174155,0.24822843,0.52188593
9,0.18439198,0.17060034,0.19335926,0.27413374,0.1942806,0.10254741,0.0984222,0.15443814,0.1861685,0.37154904
10,0.22090955,0.18142009,0.22870927,0.3494283,0.2786131,0.22423437,0.1001645,0.1860035,0.12471968,0.4923499
11,0.11656523,0.025054112,0.09652359,0.014366284,0.12306232,0.26509362,0.028351396,0.15348922,0.19673708,0.26859957
12,0.14645083,0.045189783,0.08801151,0.047998488,0.09624889,0.18327773,0.121614754,0.027318224,0.22763282,0.45001295
13,0.25697234,0.24123362,0.110636964,0.27038074,0.19845475,0.38014507,0.22972894,0.22099769,0.24757221,0.60830754
14,0.010980971,0.0082758665,0.059041448,0.14526789,0.10715938,0.033189356,0.030403271,0.08222637,0.19272648,0.25712165
15,0.055677585,0.107341886,0.08050318,0.11030136,0.012780555,0.047624677,0.04551734,0.01861807,0.38844946,0.3818434
16,0.10819697,0.10178938,0.09044,0.20098256,0.2770871,0.1867485,0.10504544,0.004621476,0.18040645,0.5327398
17,0.1002375,0.107713915,0.07613758,0.124811605,0.13449383,0.11319023,0.039568096,0.050943404,0.23246899,0.49156904
18,0.15185958,0.066732116,0.09772212,0.10652736,0.013082743,0.07350761,0.17579418,0.071267456,0.16275036,0.53811884
19,0.08949845,0.029977918,0.0407558,0.10985376,0.09281736,0.17625463,0.07200959,0.16330414,0.18530566,0.41698995
20,0.11402361,0.09919037,0.09039367,0.009909287,0.032595776,0.00803557,0.121423304,0.058404222,0.17270929,0.38785884
21,0.11180847,0.058660626,0.020226657,0.07986114,0.06495863,0.053859893,0.021653548,0.016177207,0.27624738,0.35430455
22,0.20379558,0.16289365,0.16328391,0.21726358,0.3883922,0.305466,0.25333804,0.030412003,0.14261004,0.4634203
23,0.16151589,0.16381952,0.170472,0.14528869,0.22554386,0.18062302,0.03416562,0.03638068,0.12866354,0.59150887
24,0.11836357,0.1150986,0.020770893,0.054751247,0.09928028,0.071994394,0.08502206,0.07608989,0.25826755,0.5577148
25,0.20592296,0.1808751,0.25979915,0.27324855,0.22190502,0.25319186,0.057965785,0.012217313,0.1853497,0.51821727
26,0.03138017,0.025402367,0.030296043,0.07816379,0.12709007,0.18170974,0.0004595071,0.07996476,0.18062872,0.36342654
27,0.06421532,0.08762983,0.10423672,0.22989629,0.1620174,0.15056294,0.03485602,0.0031472445,0.18822774,0.6269271
28,0.11653089,0.077955075,0.0820612,0.09529362,0.011944279,0.019435257,0.0021826923,0.031219691,0.3218768,0.47347096
29,0.094720386,0.05014561,0.052811854,0.118636705,0.039882682,0.033332184,0.01218316,0.14874695,0.19386224,0.24922429
30,0.10184609,0.042870946,0.0122378245,0.061312936,0.020368546,0.110256255,0.03480673,0.155933,0.1954954,0.29189125
31,0.16742936,0.036988676,0.028169386,0.058697484,0.040036134,0.067117736,0.15985337,0.019851722,0.28492123,0.4211249
